
---------- Begin Simulation Statistics ----------
simSeconds                                   1.169141                       # Number of seconds simulated (Second)
simTicks                                 1169141249500                       # Number of ticks simulated (Tick)
finalTick                                1169141249500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   2769.92                       # Real time elapsed on the host (Second)
hostTickRate                                422085023                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2277656                       # Number of bytes of host memory used (Byte)
simInsts                                    200000000                       # Number of instructions simulated (Count)
simOps                                      251896233                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    72204                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      90940                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2338282500                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              11.691413                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.085533                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       353469821                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       18                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      348262103                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    806                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            101573574                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         361763654                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1412095622                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.246628                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.630127                       # Number of insts issued each cycle (Count)
system.mem_ctrl.wrPerTurnAround::mean       16.053083                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.049972                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.330057                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16            150509     97.13%     97.13% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17              1434      0.93%     98.05% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18              2294      1.48%     99.53% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19               706      0.46%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20                19      0.01%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21                 2      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         154964                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                301568512                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys               1800234056                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             207586545                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               1539791754.64888954                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               177554718.12219214                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   1169141248000                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                        7527.42                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst   1329717696                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data    451668328                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::cpu.data      9950602                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 1137345634.300964832306                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 386324858.688513815403                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::cpu.data 8511034.919224275276                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst     20776839                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data     82644352                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::cpu.data     51896498                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst 553728553610                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 2733555518168                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::cpu.data 66614129060040                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     26651.24                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     33076.13                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::cpu.data   1283595.84                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst   1329717696                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data    470516356                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      1800234052                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst   1329717696                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total   1329717696                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::cpu.data    207586545                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    207586545                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst      20776839                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data      82644351                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total        103421190                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::cpu.data     51896498                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total        51896498                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst      1137345634                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       402446117                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total         1539791751                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst   1137345634                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total     1137345634                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::cpu.data      177554718                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total         177554718                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst     1137345634                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      580000835                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total        1717346469                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts              98709183                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              2487650                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0      21372893                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1        599339                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2        601058                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3        600992                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        600004                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5        602401                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6        601679                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7        602013                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8        601720                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9        604812                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10       606406                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11       605098                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       606536                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       605401                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       605755                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       605856                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::16       606021                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::17       601748                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::18       600684                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::19       601884                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::20       603750                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::21       602716                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::22       602121                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::23       601093                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::24       604681                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::25       602126                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::26       601907                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::27       599964                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::28     59264757                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::29       597527                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::30       598679                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::31       597562                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0         73384                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1         73942                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2         73592                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3         73788                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4         73854                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5         74328                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6         73742                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7         73717                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8         73616                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9         74150                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10        74443                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11        74471                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12        74186                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13        74027                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14        74618                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15        74191                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::16        73797                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::17        74126                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::18        74168                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::19        74477                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::20        73696                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::21        74284                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::22        73669                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::23        73770                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::24        73792                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::25        74419                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::26        73908                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::27        73681                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::28       194939                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::29        74129                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::30        73426                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::31        73320                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             1560663042742                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat           328898997756                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        3287284071778                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 15810.72                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                3332.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            33302.72                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits             90908691                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits             2314660                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             92.10                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            93.05                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples      7973476                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   812.267473                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   638.576624                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   355.830750                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127       673715      8.45%      8.45% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255       589596      7.39%     15.84% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383       276205      3.46%     19.31% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511       207852      2.61%     21.91% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639       195172      2.45%     24.36% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767       187638      2.35%     26.72% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895       135946      1.70%     28.42% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023       111715      1.40%     29.82% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151      5595637     70.18%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total      7973476                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead         6317387712                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten       159209600                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW              5403.442668                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW               136.176531                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  19207.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                    28.84                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                28.13                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.71                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                92.12                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 1169141249500                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy     4409576943.406934                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy     7784591037.550757                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy    83444475325.412582                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy   2793237897.743781                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 101487821039.247803                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actBackEnergy 546386832175.859558                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preBackEnergy 4406642093.807158                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.totalEnergy   750713176513.228149                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.averagePower    642.106484                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::IDLE   4799378918                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::REF  52556700000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT 1111785170582                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.actEnergy     8024079523.824148                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preEnergy     14165578285.290291                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.readEnergy    187305179627.324280                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.writeEnergy   3075267760.656464                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.refreshEnergy 101487821039.247803                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actBackEnergy 544223263283.893860                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preBackEnergy 5900273410.225071                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.totalEnergy   864181462930.466675                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.averagePower    739.159159                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::IDLE   3583257904                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::REF  52556700000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT 1113001291596                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 1169141249500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadReq            103421158                       # Transaction distribution (Count)
system.membus.transDist::ReadResp           103421158                       # Transaction distribution (Count)
system.membus.transDist::WriteReq            51896494                       # Transaction distribution (Count)
system.membus.transDist::WriteResp           51896494                       # Transaction distribution (Count)
system.membus.transDist::SoftPFReq                 29                       # Transaction distribution (Count)
system.membus.transDist::SoftPFResp                29                       # Transaction distribution (Count)
system.membus.transDist::LoadLockedReq              4                       # Transaction distribution (Count)
system.membus.transDist::StoreCondReq               4                       # Transaction distribution (Count)
system.membus.transDist::StoreCondResp              4                       # Transaction distribution (Count)
system.membus.pktCount_system.cpu.icache_port::system.mem_ctrl.port     41553677                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.dcache_port::system.mem_ctrl.port    269081697                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total               310635374                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.cpu.icache_port::system.mem_ctrl.port   1329717632                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.dcache_port::system.mem_ctrl.port    678102893                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total               2007820525                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples          155317689                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                155317689    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total            155317689                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 1169141249500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy        103607093500                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.1                       # Layer utilization (Ratio)
system.membus.respLayer0.occupancy        53437106380                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy       115604140928                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.1                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests              0                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------
