
---------- Begin Simulation Statistics ----------
simSeconds                                   1.325920                       # Number of seconds simulated (Second)
simTicks                                 1325919555000                       # Number of ticks simulated (Tick)
finalTick                                1325919555000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1999.06                       # Real time elapsed on the host (Second)
hostTickRate                                663270246                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2510412                       # Number of bytes of host memory used (Byte)
simInsts                                    200000002                       # Number of instructions simulated (Count)
simOps                                      203801572                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   100047                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     101948                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2651839111                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              13.172057                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.075918                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       300680328                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       26                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      267388838                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     11                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             96878754                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         345755501                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  10                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1198121619                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.223173                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.622012                       # Number of insts issued each cycle (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.319814                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.696369                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16            150046     79.72%     79.72% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17             13498      7.17%     86.89% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18             24655     13.10%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19                16      0.01%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         188215                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                461743808                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys               1933188362                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys              62030801                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               1457998228.25601196                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               46783231.12898052                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   1325919553000                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       12313.87                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst   1668810624                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data    235518750                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::cpu.data     12297186                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 1258606238.747267007828                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 177626726.381601631641                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::cpu.data 9274458.585083616897                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst     26075166                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data     66094230                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::cpu.data     15507562                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst 680533913914                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 2108005357740                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::cpu.data 76037910462236                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     26098.93                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     31893.94                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::cpu.data   4903279.48                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst   1668810624                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data    264377734                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      1933188358                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst   1668810624                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total   1668810624                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::cpu.data     62030801                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total     62030801                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst      26075166                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data      66094229                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total         92169395                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::cpu.data     15507562                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total        15507562                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst      1258606239                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       199391986                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total         1457998225                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst   1258606239                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total     1258606239                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::cpu.data       46783231                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          46783231                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst     1258606239                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      246175218                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total        1504781456                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts              84954649                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              3074296                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0      26501090                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1        424945                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2        425475                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3        423921                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        426191                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5        425533                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6        425996                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7        424519                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8        421748                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9        422146                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10       714545                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11       427589                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       431432                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       429514                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       428229                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       429487                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::16       428021                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::17       427792                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::18       424251                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::19       426109                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::20       425382                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::21     45378526                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::22       425476                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::23       425513                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::24       425714                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::25       426130                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::26       425996                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::27       428016                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::28       427656                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::29       424848                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::30       427202                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::31       425657                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0         85160                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1         85519                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2         85486                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3         85009                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4         84141                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5         83905                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6         83862                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7         84750                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8         84505                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9         84247                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10        83952                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11        86263                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12        85943                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13        85872                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14        86169                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15        85741                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::16        85994                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::17        85512                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::18        85548                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::19        85909                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::20        86013                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::21       426459                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::22        86152                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::23        85888                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::24        86030                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::25        86086                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::26        85955                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::27        85628                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::28        86129                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::29        85436                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::30        85675                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::31        85358                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             1302512551346                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat           283068890468                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        2788539271654                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 15331.86                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                3332.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            32823.86                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits             72703863                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits             1268434                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             85.58                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            41.26                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples     14056626                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   400.796625                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   210.165764                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   412.284609                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127      5629270     40.05%     40.05% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255      2292479     16.31%     56.36% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383      1270508      9.04%     65.39% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511       237244      1.69%     67.08% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639       244418      1.74%     68.82% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767       194484      1.38%     70.20% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895       203244      1.45%     71.65% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023       131888      0.94%     72.59% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151      3853091     27.41%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total     14056626                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead         5437097536                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten       196754944                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW              4100.623990                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW               148.391313                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  19207.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                    22.12                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                21.35                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.77                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                84.03                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 1325919555000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy     10257286843.440353                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy     18108023354.224442                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy    91015974881.653915                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy   3209552305.345204                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 115096848386.120728                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actBackEnergy 624341373053.989990                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preBackEnergy 1762748410.485955                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.totalEnergy   863791807235.111084                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.averagePower    651.466225                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::IDLE    245013272                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::REF  59604300000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT 1266070241728                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.actEnergy     11662312688.209595                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preEnergy     20588439870.587376                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.readEnergy    142006335751.592407                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.writeEnergy   4042884119.234569                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.refreshEnergy 115096848386.120728                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actBackEnergy 623088847096.979492                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preBackEnergy 2627436380.886816                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.totalEnergy   919113104293.336182                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.averagePower    693.189191                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::IDLE   2567140862                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::REF  59604300000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT 1263748114138                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 1325919555000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadReq             92169363                       # Transaction distribution (Count)
system.membus.transDist::ReadResp            92169364                       # Transaction distribution (Count)
system.membus.transDist::WriteReq            15507558                       # Transaction distribution (Count)
system.membus.transDist::WriteResp           15507557                       # Transaction distribution (Count)
system.membus.transDist::SoftPFReq                 29                       # Transaction distribution (Count)
system.membus.transDist::SoftPFResp                29                       # Transaction distribution (Count)
system.membus.transDist::LoadLockedReq              4                       # Transaction distribution (Count)
system.membus.transDist::StoreCondReq               4                       # Transaction distribution (Count)
system.membus.transDist::StoreCondResp              4                       # Transaction distribution (Count)
system.membus.pktCount_system.cpu.icache_port::system.mem_ctrl.port     52150331                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.dcache_port::system.mem_ctrl.port    163203581                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total               215353912                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.cpu.icache_port::system.mem_ctrl.port   1668810560                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.dcache_port::system.mem_ctrl.port    326408531                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total               1995219091                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples          107676958                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                107676958    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total            107676958                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 1325919555000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy         61592260000                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer0.occupancy        66975031578                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer0.utilization              0.1                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy        79698120992                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.1                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests              0                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------
